geofips,geoname,year,real_gdp_k2017usd
04001,"Apache, AZ",2024,2281917.0
04003,"Cochise, AZ",2019,4677243.0
04003,"Cochise, AZ",2020,5010802.0
04003,"Cochise, AZ",2021,4926398.0
04003,"Cochise, AZ",2022,5046654.0
04003,"Cochise, AZ",2023,5084100.0
04003,"Cochise, AZ",2024,5204349.0
04005,"Coconino, AZ",2019,7642638.0
04005,"Coconino, AZ",2020,7029842.0
04005,"Coconino, AZ",2021,7574254.0
04005,"Coconino, AZ",2022,7767613.0
04005,"Coconino, AZ",2023,7954200.0
04005,"Coconino, AZ",2024,8294983.0
04007,"Gila, AZ",2019,1637089.0
04007,"Gila, AZ",2020,1732748.0
04007,"Gila, AZ",2021,1862550.0
04007,"Gila, AZ",2022,1759262.0
04007,"Gila, AZ",2023,1803720.0
04007,"Gila, AZ",2024,1821016.0
04009,"Graham, AZ",2019,1041466.0
04009,"Graham, AZ",2020,1184153.0
04009,"Graham, AZ",2021,1353995.0
04009,"Graham, AZ",2022,1247525.0
04009,"Graham, AZ",2023,1261848.0
04009,"Graham, AZ",2024,1410668.0
04011,"Greenlee, AZ",2019,1306493.0
04011,"Greenlee, AZ",2020,1519598.0
04011,"Greenlee, AZ",2021,1865183.0
04011,"Greenlee, AZ",2022,1517388.0
04011,"Greenlee, AZ",2023,1408376.0
04011,"Greenlee, AZ",2024,1622092.0
04012,"La Paz, AZ",2019,687980.0
04012,"La Paz, AZ",2020,679743.0
04012,"La Paz, AZ",2021,750878.0
04012,"La Paz, AZ",2022,710572.0
04012,"La Paz, AZ",2023,664279.0
04012,"La Paz, AZ",2024,662932.0
04013,"Maricopa, AZ",2019,260315487.0
04013,"Maricopa, AZ",2020,266090000.0
04013,"Maricopa, AZ",2021,289806802.0
04013,"Maricopa, AZ",2022,305404414.0
04013,"Maricopa, AZ",2023,315195199.0
04013,"Maricopa, AZ",2024,329775922.0
04015,"Mohave, AZ",2019,5596478.0
04015,"Mohave, AZ",2020,5881927.0
04015,"Mohave, AZ",2021,6451864.0
04015,"Mohave, AZ",2022,6676731.0
04015,"Mohave, AZ",2023,6701537.0
04015,"Mohave, AZ",2024,7229383.0
04017,"Navajo, AZ",2019,2810313.0
04017,"Navajo, AZ",2020,2802428.0
04017,"Navajo, AZ",2021,2863294.0
04017,"Navajo, AZ",2022,2941501.0
04017,"Navajo, AZ",2023,3008443.0
04017,"Navajo, AZ",2024,3130447.0
04019,"Pima, AZ",2019,45428473.0
04019,"Pima, AZ",2020,45734608.0
04019,"Pima, AZ",2021,48454038.0
04019,"Pima, AZ",2022,49546263.0
04019,"Pima, AZ",2023,51556424.0
04019,"Pima, AZ",2024,52752176.0
04021,"Pinal, AZ",2019,9083288.0
04021,"Pinal, AZ",2020,9474506.0
04021,"Pinal, AZ",2021,10064621.0
04021,"Pinal, AZ",2022,10591907.0
04021,"Pinal, AZ",2023,11516191.0
04021,"Pinal, AZ",2024,12744920.0
04023,"Santa Cruz, AZ",2019,1915298.0
04023,"Santa Cruz, AZ",2020,1952446.0
04023,"Santa Cruz, AZ",2021,2047296.0
04023,"Santa Cruz, AZ",2022,2039172.0
04023,"Santa Cruz, AZ",2023,2098884.0
04023,"Santa Cruz, AZ",2024,2130410.0
04025,"Yavapai, AZ",2019,7339475.0
04025,"Yavapai, AZ",2020,7493448.0
04025,"Yavapai, AZ",2021,8204109.0
04025,"Yavapai, AZ",2022,8146124.0
04025,"Yavapai, AZ",2023,8712151.0
04025,"Yavapai, AZ",2024,9153804.0
04027,"Yuma, AZ",2019,7714421.0
04027,"Yuma, AZ",2020,7611986.0
04027,"Yuma, AZ",2021,7864068.0
04027,"Yuma, AZ",2022,8198536.0
04027,"Yuma, AZ",2023,8560165.0
04027,"Yuma, AZ",2024,8887417.0
05001,"Arkansas, AR",2019,1031531.0
05001,"Arkansas, AR",2020,1056634.0
05001,"Arkansas, AR",2021,1163263.0
05001,"Arkansas, AR",2022,1060273.0
05001,"Arkansas, AR",2023,1116966.0
05001,"Arkansas, AR",2024,1029130.0
05003,"Ashley, AR",2019,872492.0
05003,"Ashley, AR",2020,806278.0
05003,"Ashley, AR",2021,810067.0
05003,"Ashley, AR",2022,796291.0
05003,"Ashley, AR",2023,856528.0
05003,"Ashley, AR",2024,915701.0
05005,"Baxter, AR",2019,1587027.0
05005,"Baxter, AR",2020,1562929.0
05005,"Baxter, AR",2021,1620697.0
05005,"Baxter, AR",2022,1704065.0
05005,"Baxter, AR",2023,1719224.0
05005,"Baxter, AR",2024,1748671.0
05007,"Benton, AR",2019,15643857.0
05007,"Benton, AR",2020,16489585.0
05007,"Benton, AR",2021,18110882.0
05007,"Benton, AR",2022,19004426.0
05007,"Benton, AR",2023,19593822.0
05007,"Benton, AR",2024,21170960.0
05009,"Boone, AR",2019,1299134.0
05009,"Boone, AR",2020,1301833.0
05009,"Boone, AR",2021,1443789.0
05009,"Boone, AR",2022,1421937.0
05009,"Boone, AR",2023,1465844.0
05009,"Boone, AR",2024,1537501.0
05011,"Bradley, AR",2019,331650.0
05011,"Bradley, AR",2020,329648.0
05011,"Bradley, AR",2021,345047.0
05011,"Bradley, AR",2022,326018.0
05011,"Bradley, AR",2023,335131.0
05011,"Bradley, AR",2024,349899.0
05013,"Calhoun, AR",2019,322661.0
05013,"Calhoun, AR",2020,346351.0
05013,"Calhoun, AR",2021,381706.0
05013,"Calhoun, AR",2022,329126.0
05013,"Calhoun, AR",2023,327084.0
05013,"Calhoun, AR",2024,346369.0
05015,"Carroll, AR",2019,839525.0
05015,"Carroll, AR",2020,816981.0
05015,"Carroll, AR",2021,916673.0
05015,"Carroll, AR",2022,977665.0
05015,"Carroll, AR",2023,870673.0
05015,"Carroll, AR",2024,1013672.0
05017,"Chicot, AR",2019,263414.0
05017,"Chicot, AR",2020,271878.0
05017,"Chicot, AR",2021,295151.0
05017,"Chicot, AR",2022,260477.0
05017,"Chicot, AR",2023,273072.0
05017,"Chicot, AR",2024,275709.0
05019,"Clark, AR",2019,789238.0
05019,"Clark, AR",2020,782057.0
05019,"Clark, AR",2021,795064.0
05019,"Clark, AR",2022,741259.0
05019,"Clark, AR",2023,775676.0
05019,"Clark, AR",2024,810962.0
05021,"Clay, AR",2019,321213.0
05021,"Clay, AR",2020,333744.0
05021,"Clay, AR",2021,371256.0
05021,"Clay, AR",2022,340434.0
05021,"Clay, AR",2023,370635.0
05021,"Clay, AR",2024,359249.0
05023,"Cleburne, AR",2019,632665.0
05023,"Cleburne, AR",2020,615805.0
05023,"Cleburne, AR",2021,646414.0
05023,"Cleburne, AR",2022,648308.0
05023,"Cleburne, AR",2023,631509.0
05023,"Cleburne, AR",2024,649938.0
05025,"Cleveland, AR",2019,116938.0
05025,"Cleveland, AR",2020,96386.0
05025,"Cleveland, AR",2021,130222.0
05025,"Cleveland, AR",2022,158466.0
05025,"Cleveland, AR",2023,144467.0
05025,"Cleveland, AR",2024,182162.0
05027,"Columbia, AR",2019,875231.0
05027,"Columbia, AR",2020,866013.0
05027,"Columbia, AR",2021,974762.0
05027,"Columbia, AR",2022,974357.0
05027,"Columbia, AR",2023,1022472.0
05027,"Columbia, AR",2024,1049224.0
05029,"Conway, AR",2019,671946.0
05029,"Conway, AR",2020,680295.0
05029,"Conway, AR",2021,745045.0
05029,"Conway, AR",2022,755664.0
05029,"Conway, AR",2023,727909.0
05029,"Conway, AR",2024,770337.0
05031,"Craighead, AR",2019,4826947.0
05031,"Craighead, AR",2020,4873601.0
05031,"Craighead, AR",2021,5350199.0
05031,"Craighead, AR",2022,5406653.0
05031,"Craighead, AR",2023,5405510.0
05031,"Craighead, AR",2024,5563502.0
05033,"Crawford, AR",2019,1689943.0
05033,"Crawford, AR",2020,1689391.0
05033,"Crawford, AR",2021,1762012.0
05033,"Crawford, AR",2022,1715929.0
05033,"Crawford, AR",2023,1705541.0
05033,"Crawford, AR",2024,1744875.0
05035,"Crittenden, AR",2019,1785207.0
05035,"Crittenden, AR",2020,1743303.0
05035,"Crittenden, AR",2021,1753754.0
05035,"Crittenden, AR",2022,1714499.0
05035,"Crittenden, AR",2023,1717693.0
05035,"Crittenden, AR",2024,1761898.0
05037,"Cross, AR",2019,435381.0
05037,"Cross, AR",2020,452547.0
05037,"Cross, AR",2021,466259.0
05037,"Cross, AR",2022,447979.0
05037,"Cross, AR",2023,478196.0
05037,"Cross, AR",2024,457366.0
05039,"Dallas, AR",2019,220242.0
05039,"Dallas, AR",2020,245638.0
05039,"Dallas, AR",2021,254769.0
05039,"Dallas, AR",2022,227985.0
05039,"Dallas, AR",2023,241072.0
05039,"Dallas, AR",2024,247637.0
05041,"Desha, AR",2019,530231.0
05041,"Desha, AR",2020,552432.0
05041,"Desha, AR",2021,574333.0
05041,"Desha, AR",2022,527637.0
05041,"Desha, AR",2023,552556.0
05041,"Desha, AR",2024,550270.0
05043,"Drew, AR",2019,605609.0
05043,"Drew, AR",2020,593451.0
05043,"Drew, AR",2021,618960.0
05043,"Drew, AR",2022,594680.0
05043,"Drew, AR",2023,609385.0
05043,"Drew, AR",2024,625794.0
05045,"Faulkner, AR",2019,3897108.0
05045,"Faulkner, AR",2020,3925300.0
05045,"Faulkner, AR",2021,4094302.0
05045,"Faulkner, AR",2022,4212259.0
05045,"Faulkner, AR",2023,4425769.0
05045,"Faulkner, AR",2024,4594326.0
05047,"Franklin, AR",2019,415617.0
05047,"Franklin, AR",2020,428810.0
05047,"Franklin, AR",2021,427521.0
05047,"Franklin, AR",2022,473504.0
05047,"Franklin, AR",2023,452237.0
05047,"Franklin, AR",2024,531817.0
05049,"Fulton, AR",2019,182771.0
05049,"Fulton, AR",2020,186793.0
05049,"Fulton, AR",2021,200167.0
05049,"Fulton, AR",2022,202630.0
05049,"Fulton, AR",2023,181238.0
05049,"Fulton, AR",2024,181126.0
05051,"Garland, AR",2019,3433130.0
05051,"Garland, AR",2020,3406917.0
05051,"Garland, AR",2021,3533918.0
05051,"Garland, AR",2022,3559755.0
05051,"Garland, AR",2023,3620209.0
05051,"Garland, AR",2024,3663311.0
05053,"Grant, AR",2019,419854.0
05053,"Grant, AR",2020,407701.0
05053,"Grant, AR",2021,425348.0
05053,"Grant, AR",2022,437561.0
05053,"Grant, AR",2023,451437.0
05053,"Grant, AR",2024,479900.0
05055,"Greene, AR",2019,1495220.0
05055,"Greene, AR",2020,1472589.0
05055,"Greene, AR",2021,1633644.0
05055,"Greene, AR",2022,1457884.0
05055,"Greene, AR",2023,1591205.0
05055,"Greene, AR",2024,1603557.0
05057,"Hempstead, AR",2019,919018.0
05057,"Hempstead, AR",2020,939008.0
05057,"Hempstead, AR",2021,974143.0
05057,"Hempstead, AR",2022,1016317.0
05057,"Hempstead, AR",2023,948296.0
05057,"Hempstead, AR",2024,1006115.0
05059,"Hot Spring, AR",2019,971305.0
05059,"Hot Spring, AR",2020,985259.0
05059,"Hot Spring, AR",2021,1063343.0
05059,"Hot Spring, AR",2022,1151952.0
05059,"Hot Spring, AR",2023,1152930.0
05059,"Hot Spring, AR",2024,1225768.0
05061,"Howard, AR",2019,565611.0
05061,"Howard, AR",2020,547740.0
05061,"Howard, AR",2021,637247.0
05061,"Howard, AR",2022,661815.0
05061,"Howard, AR",2023,608028.0
05061,"Howard, AR",2024,692534.0
05063,"Independence, AR",2019,1773118.0
05063,"Independence, AR",2020,1653945.0
05063,"Independence, AR",2021,1812389.0
05063,"Independence, AR",2022,1902752.0
05063,"Independence, AR",2023,1957891.0
05063,"Independence, AR",2024,2059585.0
05065,"Izard, AR",2019,272874.0
05065,"Izard, AR",2020,258440.0
05065,"Izard, AR",2021,277756.0
05065,"Izard, AR",2022,292281.0
05065,"Izard, AR",2023,283522.0
05065,"Izard, AR",2024,294187.0
05067,"Jackson, AR",2019,657069.0
05067,"Jackson, AR",2020,674008.0
05067,"Jackson, AR",2021,735380.0
05067,"Jackson, AR",2022,711143.0
05067,"Jackson, AR",2023,866060.0
05067,"Jackson, AR",2024,841501.0
05069,"Jefferson, AR",2019,3046579.0
05069,"Jefferson, AR",2020,2868085.0
05069,"Jefferson, AR",2021,3036145.0
05069,"Jefferson, AR",2022,2880434.0
05069,"Jefferson, AR",2023,2787058.0
05069,"Jefferson, AR",2024,2665308.0
05071,"Johnson, AR",2019,656747.0
05071,"Johnson, AR",2020,648475.0
05071,"Johnson, AR",2021,723841.0
05071,"Johnson, AR",2022,737570.0
05071,"Johnson, AR",2023,695902.0
05071,"Johnson, AR",2024,731296.0
05073,"Lafayette, AR",2019,120916.0
05073,"Lafayette, AR",2020,115543.0
05073,"Lafayette, AR",2021,137289.0
05073,"Lafayette, AR",2022,146624.0
05073,"Lafayette, AR",2023,138954.0
05073,"Lafayette, AR",2024,171937.0
05075,"Lawrence, AR",2019,428249.0
05075,"Lawrence, AR",2020,439700.0
05075,"Lawrence, AR",2021,431910.0
05075,"Lawrence, AR",2022,432111.0
05075,"Lawrence, AR",2023,448391.0
05075,"Lawrence, AR",2024,420207.0
05077,"Lee, AR",2019,181409.0
05077,"Lee, AR",2020,162254.0
05077,"Lee, AR",2021,193539.0
05077,"Lee, AR",2022,174379.0
05077,"Lee, AR",2023,179376.0
05077,"Lee, AR",2024,185375.0
05079,"Lincoln, AR",2019,224054.0
05079,"Lincoln, AR",2020,223804.0
05079,"Lincoln, AR",2021,262039.0
05079,"Lincoln, AR",2022,259780.0
05079,"Lincoln, AR",2023,253145.0
05079,"Lincoln, AR",2024,286960.0
05081,"Little River, AR",2019,487925.0
05081,"Little River, AR",2020,512533.0
05081,"Little River, AR",2021,495260.0
05081,"Little River, AR",2022,510571.0
05081,"Little River, AR",2023,511292.0
05081,"Little River, AR",2024,543664.0
05083,"Logan, AR",2019,432830.0
05083,"Logan, AR",2020,418051.0
05083,"Logan, AR",2021,464382.0
05083,"Logan, AR",2022,513054.0
05083,"Logan, AR",2023,501163.0
05083,"Logan, AR",2024,566645.0
05085,"Lonoke, AR",2019,1314099.0
05085,"Lonoke, AR",2020,1360981.0
05085,"Lonoke, AR",2021,1465090.0
05085,"Lonoke, AR",2022,1465556.0
05085,"Lonoke, AR",2023,1554371.0
05085,"Lonoke, AR",2024,1574493.0
05087,"Madison, AR",2019,342715.0
05087,"Madison, AR",2020,351555.0
05087,"Madison, AR",2021,431780.0
05087,"Madison, AR",2022,491727.0
05087,"Madison, AR",2023,444738.0
05087,"Madison, AR",2024,555734.0
05089,"Marion, AR",2019,599694.0
05089,"Marion, AR",2020,596642.0
05089,"Marion, AR",2021,687100.0
05089,"Marion, AR",2022,606923.0
05089,"Marion, AR",2023,605907.0
05089,"Marion, AR",2024,627230.0
05091,"Miller, AR",2019,1361575.0
05091,"Miller, AR",2020,1338968.0
05091,"Miller, AR",2021,1366092.0
05091,"Miller, AR",2022,1294510.0
05091,"Miller, AR",2023,1311959.0
05091,"Miller, AR",2024,1333712.0
05093,"Mississippi, AR",2019,2661668.0
05093,"Mississippi, AR",2020,2770419.0
05093,"Mississippi, AR",2021,3436967.0
05093,"Mississippi, AR",2022,3355787.0
05093,"Mississippi, AR",2023,3540584.0
05093,"Mississippi, AR",2024,3736124.0
05095,"Monroe, AR",2019,184341.0
05095,"Monroe, AR",2020,200856.0
05095,"Monroe, AR",2021,197888.0
05095,"Monroe, AR",2022,187789.0
05095,"Monroe, AR",2023,214652.0
05095,"Monroe, AR",2024,197245.0
05097,"Montgomery, AR",2019,137298.0
05097,"Montgomery, AR",2020,133690.0
05097,"Montgomery, AR",2021,144235.0
05097,"Montgomery, AR",2022,149944.0
05097,"Montgomery, AR",2023,153456.0
05097,"Montgomery, AR",2024,159614.0
05099,"Nevada, AR",2019,237799.0
05099,"Nevada, AR",2020,232653.0
05099,"Nevada, AR",2021,239960.0
05099,"Nevada, AR",2022,230928.0
05099,"Nevada, AR",2023,215394.0
05099,"Nevada, AR",2024,234242.0
05101,"Newton, AR",2019,103670.0
05101,"Newton, AR",2020,98791.0
05101,"Newton, AR",2021,105112.0
05101,"Newton, AR",2022,99962.0
05101,"Newton, AR",2023,100383.0
05101,"Newton, AR",2024,105055.0
05103,"Ouachita, AR",2019,618800.0
05103,"Ouachita, AR",2020,616307.0
05103,"Ouachita, AR",2021,634218.0
05103,"Ouachita, AR",2022,650493.0
05103,"Ouachita, AR",2023,666835.0
05103,"Ouachita, AR",2024,669901.0
05105,"Perry, AR",2019,147277.0
05105,"Perry, AR",2020,146738.0
05105,"Perry, AR",2021,172103.0
05105,"Perry, AR",2022,188407.0
05105,"Perry, AR",2023,181242.0
05105,"Perry, AR",2024,207580.0
05107,"Phillips, AR",2019,528732.0
05107,"Phillips, AR",2020,533241.0
05107,"Phillips, AR",2021,568014.0
05107,"Phillips, AR",2022,521960.0
05107,"Phillips, AR",2023,526502.0
05107,"Phillips, AR",2024,502277.0
05109,"Pike, AR",2019,233843.0
05109,"Pike, AR",2020,248477.0
05109,"Pike, AR",2021,259687.0
05109,"Pike, AR",2022,280247.0
05109,"Pike, AR",2023,270344.0
05109,"Pike, AR",2024,299551.0
05111,"Poinsett, AR",2019,573776.0
05111,"Poinsett, AR",2020,586462.0
05111,"Poinsett, AR",2021,609143.0
05111,"Poinsett, AR",2022,617670.0
05111,"Poinsett, AR",2023,655863.0
05111,"Poinsett, AR",2024,667009.0
05113,"Polk, AR",2019,506713.0
05113,"Polk, AR",2020,504483.0
05113,"Polk, AR",2021,571691.0
05113,"Polk, AR",2022,592085.0
05113,"Polk, AR",2023,590467.0
05113,"Polk, AR",2024,654696.0
05115,"Pope, AR",2019,2832741.0
05115,"Pope, AR",2020,2901746.0
05115,"Pope, AR",2021,2938231.0
05115,"Pope, AR",2022,2925670.0
05115,"Pope, AR",2023,3068411.0
05115,"Pope, AR",2024,3183342.0
05117,"Prairie, AR",2019,165667.0
05117,"Prairie, AR",2020,196318.0
05117,"Prairie, AR",2021,200974.0
05117,"Prairie, AR",2022,184266.0
05117,"Prairie, AR",2023,221463.0
05117,"Prairie, AR",2024,198964.0
05119,"Pulaski, AR",2019,29039448.0
05119,"Pulaski, AR",2020,29068886.0
05119,"Pulaski, AR",2021,30317967.0
05119,"Pulaski, AR",2022,30696417.0
05119,"Pulaski, AR",2023,31832954.0
05119,"Pulaski, AR",2024,32536180.0
05121,"Randolph, AR",2019,497980.0
05121,"Randolph, AR",2020,497067.0
05121,"Randolph, AR",2021,541060.0
05121,"Randolph, AR",2022,518279.0
05121,"Randolph, AR",2023,520898.0
05121,"Randolph, AR",2024,564605.0
05123,"St. Francis, AR",2019,718139.0
05123,"St. Francis, AR",2020,720242.0
05123,"St. Francis, AR",2021,733986.0
05123,"St. Francis, AR",2022,703512.0
05123,"St. Francis, AR",2023,713433.0
05123,"St. Francis, AR",2024,714348.0
05125,"Saline, AR",2019,2559661.0
05125,"Saline, AR",2020,2742397.0
05125,"Saline, AR",2021,2989827.0
05125,"Saline, AR",2022,2908290.0
05125,"Saline, AR",2023,3039969.0
05125,"Saline, AR",2024,3091885.0
05127,"Scott, AR",2019,260382.0
05127,"Scott, AR",2020,260694.0
05127,"Scott, AR",2021,337981.0
05127,"Scott, AR",2022,354575.0
05127,"Scott, AR",2023,349184.0
05127,"Scott, AR",2024,395480.0
05129,"Searcy, AR",2019,177405.0
05129,"Searcy, AR",2020,171079.0
05129,"Searcy, AR",2021,186448.0
05129,"Searcy, AR",2022,185987.0
05129,"Searcy, AR",2023,191402.0
05129,"Searcy, AR",2024,192224.0
05131,"Sebastian, AR",2019,6718136.0
05131,"Sebastian, AR",2020,6661352.0
05131,"Sebastian, AR",2021,7013135.0
05131,"Sebastian, AR",2022,6992743.0
05131,"Sebastian, AR",2023,7198616.0
05131,"Sebastian, AR",2024,7356931.0
05133,"Sevier, AR",2019,463338.0
05133,"Sevier, AR",2020,418145.0
05133,"Sevier, AR",2021,492001.0
05133,"Sevier, AR",2022,539837.0
05133,"Sevier, AR",2023,516959.0
05133,"Sevier, AR",2024,596229.0
05135,"Sharp, AR",2019,327383.0
05135,"Sharp, AR",2020,306493.0
05135,"Sharp, AR",2021,364976.0
05135,"Sharp, AR",2022,404800.0
05135,"Sharp, AR",2023,391323.0
05135,"Sharp, AR",2024,447222.0
05137,"Stone, AR",2019,236347.0
05137,"Stone, AR",2020,227645.0
05137,"Stone, AR",2021,255525.0
05137,"Stone, AR",2022,261620.0
05137,"Stone, AR",2023,260446.0
05137,"Stone, AR",2024,282752.0
05139,"Union, AR",2019,2413093.0
05139,"Union, AR",2020,2458024.0
05139,"Union, AR",2021,2568377.0
05139,"Union, AR",2022,2532849.0
05139,"Union, AR",2023,2656699.0
05139,"Union, AR",2024,2595449.0
05141,"Van Buren, AR",2019,350350.0
05141,"Van Buren, AR",2020,354117.0
05141,"Van Buren, AR",2021,382912.0
05141,"Van Buren, AR",2022,369776.0
05141,"Van Buren, AR",2023,364303.0
05141,"Van Buren, AR",2024,363774.0
05143,"Washington, AR",2019,11651684.0
05143,"Washington, AR",2020,11989037.0
05143,"Washington, AR",2021,13110584.0
05143,"Washington, AR",2022,13322779.0
05143,"Washington, AR",2023,13425472.0
05143,"Washington, AR",2024,14125098.0
05145,"White, AR",2019,2195696.0
05145,"White, AR",2020,2160127.0
05145,"White, AR",2021,2383390.0
05145,"White, AR",2022,2378183.0
05145,"White, AR",2023,2416613.0
05145,"White, AR",2024,2537670.0
05147,"Woodruff, AR",2019,212076.0
05147,"Woodruff, AR",2020,234474.0
05147,"Woodruff, AR",2021,260363.0
05147,"Woodruff, AR",2022,238754.0
05147,"Woodruff, AR",2023,295957.0
05147,"Woodruff, AR",2024,269009.0
05149,"Yell, AR",2019,574351.0
05149,"Yell, AR",2020,539550.0
05149,"Yell, AR",2021,630762.0
05149,"Yell, AR",2022,671029.0
05149,"Yell, AR",2023,618544.0
05149,"Yell, AR",2024,701302.0
06001,"Alameda, CA",2019,139438051.0
06001,"Alameda, CA",2020,136209080.0
06001,"Alameda, CA",2021,145824780.0
06001,"Alameda, CA",2022,148762514.0
06001,"Alameda, CA",2023,147576503.0
06001,"Alameda, CA",2024,149073515.0
06003,"Alpine, CA",2019,133602.0
06003,"Alpine, CA",2020,107836.0
06003,"Alpine, CA",2021,106959.0
06003,"Alpine, CA",2022,102892.0
06003,"Alpine, CA",2023,109499.0
06003,"Alpine, CA",2024,115535.0
06005,"Amador, CA",2019,1680454.0
06005,"Amador, CA",2020,1578079.0
06005,"Amador, CA",2021,1583924.0
06005,"Amador, CA",2022,1599691.0
06005,"Amador, CA",2023,1659732.0
06005,"Amador, CA",2024,1649007.0
06007,"Butte, CA",2019,9457300.0
06007,"Butte, CA",2020,8898694.0
06007,"Butte, CA",2021,9113794.0
06007,"Butte, CA",2022,8934657.0
06007,"Butte, CA",2023,9375259.0
06007,"Butte, CA",2024,9976475.0
06009,"Calaveras, CA",2019,1479943.0
06009,"Calaveras, CA",2020,1339547.0
06009,"Calaveras, CA",2021,1358853.0
06009,"Calaveras, CA",2022,1377433.0
06009,"Calaveras, CA",2023,1518423.0
06009,"Calaveras, CA",2024,1598733.0
06011,"Colusa, CA",2019,1325940.0
06011,"Colusa, CA",2020,1497421.0
06011,"Colusa, CA",2021,1391648.0
